user_id,lock_id,sale_datetime,sale_id,gross_profit
23626103,26479030,2022-11-06 20:39:02,1640814,-348.59
23641324,25502201,2022-10-02 00:23:07,1592684,956.82
23677320,25406648,2022-09-28 14:39:27,1592430,1165.14
23678293,25222038,2022-09-29 22:19:34,1591886,115.83
23770733,26099494,2022-10-21 20:29:53,1624733,402.89
23875001,25459890,2022-09-30 13:43:52,1590891,940.71
23877509,26320539,2022-11-04 19:39:13,1631993,656.13
23889667,26414897,2022-11-02 17:49:16,1631979,280.75
23982789,25531061,2022-10-03 01:18:01,1592454,213.33
24027636,27385704,2022-12-12 14:53:39,1687208,595.83
24068496,27547861,2022-12-18 19:32:27,1683406,140.5
24077312,25259176,2022-09-22 19:42:22,1592533,812.43
24143750,25450663,2022-09-29 16:38:51,1592162,-244.77
24213635,26351069,2022-10-29 18:58:37,1632008,628.91
24286811,25500894,2022-10-03 18:25:21,1591326,-100.82
24505722,25589305,2022-10-30 09:20:00,1631945,965.37
24527499,25244741,2022-09-21 14:26:25,1590325,155.37
24583383,25498388,2022-09-30 13:53:59,1592356,-168.43
24813588,25394128,2022-09-26 23:09:43,1591049,546.16
24821310,26201686,2022-10-27 00:40:34,1624679,23.47
24933555,25210963,2022-09-20 16:53:11,1592428,-11.57
24946634,25616456,2022-10-30 19:21:03,1624726,822.19
25045075,27531642,2022-12-17 20:12:13,1687217,-4.31
25063573,26669711,2022-11-10 16:36:29,1642693,-267.11
25067094,27620877,2022-12-22 22:18:51,1687583,172.24
25083167,27293920,2022-12-08 16:43:48,1675770,520.86
25083608,27342786,2022-12-14 16:41:40,1679787,-0.07
25132131,26382342,2022-11-03 17:50:24,1631971,963.47
25152570,26121657,2022-10-22 20:02:40,1624711,579.94
25157783,25249192,2022-09-29 20:54:23,1592734,673.29
25179461,25200189,2022-09-23 14:57:34,1591398,290.6
25192585,24987255,2022-09-15 18:29:34,1592518,355.8
25328857,25700723,2022-10-10 14:56:09,1608439,-15.55
25344678,25575721,2022-10-12 22:43:55,1603276,-17.93
25378648,25296577,2022-10-02 16:37:23,1592694,638.81
25479113,25396428,2022-09-27 00:05:30,1590029,961.16
25502544,26349387,2022-11-10 17:12:06,1642697,408.89
25524693,25888036,2022-10-26 21:47:18,1624677,83.99
25656669,24731033,2022-09-27 15:28:30,1591297,1422.12
25733524,26885800,2022-11-18 22:03:09,1652937,179.99
25749096,27599247,2022-12-22 23:28:07,1687585,-3.51
25777746,25342136,2022-09-27 03:15:43,1592566,179.2
25828031,25565960,2022-10-02 23:17:16,1591851,647.66
25845363,25859431,2022-10-12 20:06:37,1603271,-363.15
25923367,26123810,2022-10-25 17:17:45,1624700,-246.89
25977113,25501932,2022-10-02 02:12:32,1592687,-248.85
26016211,25239706,2022-09-21 17:45:28,1590899,823.73
26025246,25498972,2022-09-30 13:12:34,1591866,-212.69
26091749,25806903,2022-10-13 17:08:24,1609075,203.85
26130115,27071027,2022-11-27 15:53:44,1675716,-8.58
26206577,26207833,2022-10-24 20:36:49,1624743,-10.45
26211940,27615808,2022-12-22 20:54:21,1686109,356.35
26231351,25292052,2022-09-23 00:18:28,1590113,274.34
26239198,25556662,2022-10-11 20:25:00,1601094,155.76
26242341,26241880,2022-10-25 22:06:58,1628328,-78.48
26254213,26454798,2022-11-02 20:04:59,1631988,-3.61
26297986,25317595,2022-09-25 15:11:40,1592379,1678.87
26298789,25280945,2022-09-29 20:37:54,1590045,211.89
26317585,27220452,2022-12-05 13:54:57,1675261,59.49
26354202,26072112,2022-10-24 15:30:57,1616652,-64.43
26368343,25528473,2022-10-01 15:37:56,1592290,336.17
26388875,25380329,2022-09-27 01:39:59,1591317,1062.89
26437453,25508752,2022-09-30 19:56:45,1592595,272.83
26450816,25984855,2022-11-01 22:43:42,1627989,-148.75
26451284,25449689,2022-09-29 19:38:22,1591333,680.62
26459601,25535103,2022-10-01 20:10:41,1592401,398.29
26510218,26749612,2022-11-17 19:36:51,1652886,-57.23
26577066,25703572,2022-10-07 20:16:59,1608851,1163.71
26579719,26295154,2022-11-01 13:30:26,1628168,480.77
26607039,26100402,2022-10-23 02:11:10,1618237,1065.79
26625611,25466419,2022-09-30 07:23:54,1592554,455.79
26651628,25004969,2022-10-01 16:06:46,1590626,250.32
26700468,25451573,2022-09-30 12:33:05,1592555,572.13
26707460,27526650,2022-12-27 16:17:08,1688731,100.32
26788634,26287015,2022-10-30 15:10:10,1644062,790.21
26801068,25473420,2022-09-29 16:07:41,1592630,1203.32
26842409,25335011,2022-09-24 17:59:12,1592385,524.22
26878689,24595061,2022-09-13 20:16:26,1591319,-7.69
26881957,26860789,2022-11-17 21:06:48,1652892,633.37
26908339,26361697,2022-10-31 20:20:15,1631967,45.01
26949518,25309827,2022-09-30 22:17:16,1592663,615.43
26961292,27076892,2022-11-27 22:11:45,1675718,9.38
26961461,25281533,2022-09-22 22:13:03,1591306,-73.03
26981069,26583597,2022-11-11 01:13:38,1642351,-255.8
26997562,26894092,2022-12-16 16:25:54,1677134,-254.93
27020907,26401506,2022-10-31 21:36:00,1631153,-147.6
27044931,27684822,2022-12-26 20:30:04,1686180,639.77
27060081,25210346,2022-10-01 02:39:08,1591874,974.25
27126305,27245107,2022-12-05 15:23:41,1674792,370.77
27135424,25067459,2022-09-29 20:47:39,1592368,-185.24
27263454,25778432,2022-10-10 13:51:00,1601561,404.59
27313110,25786377,2022-10-10 20:35:56,1603305,-96.63
27333594,25337188,2022-09-28 14:02:02,1592429,402.3
27394661,26674485,2022-11-10 19:00:50,1642340,5.68
27416583,23163572,2022-09-14 20:13:31,1591322,538.28
27427688,26247927,2022-10-31 02:04:54,1631918,326.02
27465251,26130483,2022-10-24 16:04:23,1624740,362.03
27488078,25393655,2022-09-26 22:48:39,1590373,675.39
27503635,25357477,2022-10-04 12:34:12,1592319,563.01
27504555,25382642,2022-09-26 15:51:17,1592362,-95.03
27536001,25309442,2022-10-01 20:44:51,1592093,896.22
27604422,27734482,2022-12-27 23:43:14,1688253,567.63
27605722,25555797,2022-10-03 17:14:46,1591315,818.33
27647404,25578744,2022-10-12 02:55:03,1609073,-122.5
27653035,25199080,2022-09-30 06:24:07,1592552,263.66
27678919,25334425,2022-09-24 22:13:53,1592038,519.41
27702432,26516928,2022-11-10 16:58:06,1642695,356.28
27708686,25061558,2022-09-22 17:45:43,1590314,-313.42
27713149,25143776,2022-09-17 19:08:20,1589623,379.16
27718676,25460526,2022-09-29 20:02:56,1592620,784.74
27815989,25521094,2022-10-01 04:33:30,1591197,-146.41
27846554,25225289,2022-10-01 14:51:14,1592348,804.03
27895517,25038039,2022-10-01 13:22:18,1591499,196.39
27988062,26587056,2022-11-11 14:33:29,1641859,6.21
27996406,25567839,2022-10-03 16:27:15,1592577,-171.47
28012950,25108839,2022-10-03 16:46:28,1591325,875.65
28012959,26226421,2022-10-25 14:58:01,1624699,511.16
28041772,27520986,2022-12-20 17:47:59,1686060,-57.71
28061310,25282393,2022-09-22 18:48:30,1592435,867.11
28069869,26369368,2022-10-30 16:06:04,1629701,503.76
28071691,25124397,2022-09-28 00:41:29,1590450,493.01
28075930,24380774,2022-09-20 20:14:45,1592345,-220.91
28077395,26588449,2022-11-07 21:18:31,1638758,1016.72
28080249,25460100,2022-09-29 02:11:12,1592710,387.71
28106542,26812340,2022-11-18 18:18:55,1652925,474.42
28155217,26391832,2022-10-31 14:25:47,1631965,-6.02
28161359,26720833,2022-11-12 15:52:57,1639901,6.55
28161775,25479729,2022-09-29 20:35:58,1592637,281.39
28167237,25052814,2022-09-30 19:59:07,1598755,-188.8
28205287,25209292,2022-10-04 22:41:45,1592327,446.01
28220864,26171304,2022-10-31 19:09:17,1624706,533.29
28223540,25531443,2022-10-01 17:22:01,1592375,-32.35
28238497,26177052,2022-10-24 20:32:25,1628112,-187.91
28249796,25536268,2022-10-02 16:35:10,1603269,1309.49
28257622,26547046,2022-11-09 20:22:41,1641950,145.85
28258206,25358170,2022-09-28 14:08:51,1592599,-142.25
28259909,25712941,2022-10-09 21:51:41,1603302,-97.22
28266438,27284729,2022-12-07 02:07:20,1673611,-89.31
28273939,25462545,2022-10-03 17:18:50,1598751,398.34
28285222,24705930,2022-09-12 22:33:03,1591323,222.1
28287279,26442419,2022-11-12 15:40:15,1642375,982.98
28293288,27322160,2022-12-13 18:51:41,1675882,871.28
28295528,25444340,2022-09-28 15:33:23,1592040,839.41
28301479,25444883,2022-10-01 15:50:39,1592291,-274.93
28307505,27704540,2022-12-26 22:18:04,1688702,1663.19
28310406,24702977,2022-09-19 13:48:16,1589979,765.77
28310799,26019758,2022-10-18 13:08:42,1618227,581.66
28311830,25710811,2022-10-18 17:08:43,1611449,532.78
28343310,26685478,2022-11-11 01:55:58,1641933,216.6
28364768,25528393,2022-10-01 16:06:00,1591849,218.17
28399841,25454387,2022-10-04 00:02:25,1592364,-110.22
28421990,25005293,2022-09-28 21:58:48,1592408,572.38
28443737,25378508,2022-09-26 12:33:53,1592616,113.1
28507286,25429124,2022-11-05 12:10:16,1632023,656.22
28519093,25105652,2022-09-30 07:14:36,1592553,119.76
28523802,26334648,2022-10-29 01:10:19,1632000,580.99
28529836,25302944,2022-09-23 13:06:23,1603268,502.55
28535175,25035997,2022-09-14 15:50:33,1592369,1438.82
28548788,25529531,2022-10-01 16:22:52,1592395,-33.97
28559546,25305957,2022-09-26 22:19:52,1592613,1067.29
28563986,24486868,2022-09-15 19:31:52,1592059,301.13
28573521,25424506,2022-09-30 22:19:02,1592664,556.96
28578737,26063493,2022-10-19 21:32:22,1616999,-699.82
28613756,24609598,2022-10-02 21:47:07,1592703,64.77
28622304,25501128,2022-10-04 15:47:23,1592042,715.69
28625504,25290706,2022-09-29 22:25:04,1592110,-183.29
28631070,25488176,2022-10-01 00:45:49,1598756,106.17
28632363,25239844,2022-09-29 22:23:15,1592624,-205.1
28657887,25447211,2022-09-29 12:48:22,1592090,1996.73
28672973,26129619,2022-10-21 21:11:56,1618172,-64.64
28678928,25451365,2022-09-28 22:56:53,1592513,1057.94
28679175,26210775,2022-10-29 17:50:13,1624722,74.89
28693049,25522933,2022-10-01 06:26:15,1591199,408.34
28700411,25412971,2022-09-28 10:24:40,1591996,605.02
28706743,24649988,2022-09-28 20:46:27,1592647,74.8
28706790,25505857,2022-10-03 12:48:23,1592455,243.11
28707085,25283716,2022-09-29 15:08:01,1592543,647.22
28763828,25382137,2022-09-29 18:05:12,1592443,1094.15
28773249,25337433,2022-09-24 19:55:09,1603239,107.87
28779710,27567272,2022-12-20 01:25:58,1682603,1159.07
28785507,25335635,2022-09-30 15:59:08,1592589,-78.58
28787792,27342695,2022-12-11 16:05:40,1675817,291.96
28792040,25002740,2022-10-01 01:08:20,1592465,783.5
28801990,24957378,2022-09-27 20:53:52,1591318,458.77
28805171,25746583,2022-10-23 22:59:39,1624737,1139.39
28806354,25287434,2022-09-27 17:59:01,1589521,740.98
28807847,25442684,2022-09-28 14:13:37,1591005,-82.01
28815838,25322877,2022-10-01 23:52:17,1591853,1125.37
28828402,25484314,2022-09-29 22:15:10,1592622,514.43
28831517,26721823,2022-11-18 16:17:42,1652918,454.09
28848655,25263602,2022-10-05 16:11:51,1592331,748.29
28849389,26678022,2022-11-12 22:06:00,1642382,-305.41
28850559,25369733,2022-09-27 00:13:08,1592551,-75.34
28902899,24954043,2022-09-27 20:38:04,1592564,-437.19
28924874,25455887,2022-09-28 22:47:50,1592512,-364.02
28935369,25980855,2022-10-17 00:10:32,1622869,13.57
28935708,25418065,2022-09-27 21:44:57,1589974,689.6
28941282,24945851,2022-10-05 16:34:49,1592334,638.95
28944086,25311467,2022-09-26 22:18:22,1592612,752.18
28944820,24932042,2022-09-29 16:07:48,1592631,633.63
28947732,25473977,2022-09-29 16:11:38,1592632,263.95
28951786,25030285,2022-09-20 21:57:54,1592484,2082.48
28957165,24955408,2022-09-30 15:46:08,1592557,-10.12
28960492,25470194,2022-09-29 13:35:13,1592537,387.0
28962929,27102190,2022-12-05 15:35:36,1674793,588.98
28969953,25024539,2022-09-19 13:22:36,1592602,66.93
28970154,25421194,2022-09-29 19:28:42,1592072,1307.21
28974462,25657993,2022-10-08 02:28:27,1603249,840.32
28979705,25340194,2022-09-30 22:22:06,1592463,1009.5
28982983,25394448,2022-10-11 21:04:54,1603260,96.47
28985288,25421627,2022-09-30 02:17:48,1590937,14.68
28992748,25410699,2022-10-17 19:33:42,1608233,106.37
28992778,25472417,2022-09-29 15:33:39,1591816,608.22
28995936,25401265,2022-09-27 02:57:17,1591302,-692.64
29003577,25481216,2022-10-05 16:58:39,1592336,745.87
29010521,25580548,2022-10-11 18:06:50,1609115,-73.12
29011998,25051394,2022-09-14 13:30:56,1591811,57.21
29012892,25017930,2022-09-13 16:49:05,1592002,1009.64
29018138,25198596,2022-09-28 14:01:23,1591168,-38.06
29018168,25058486,2022-10-04 23:16:42,1592329,51.14
29021197,25450354,2022-09-28 20:07:58,1592488,997.09
29024892,25732286,2022-10-08 18:10:09,1603244,84.33
29025175,25113888,2022-10-25 13:33:18,1618290,187.83
29027898,25046949,2022-09-15 01:21:23,1592420,580.81
29029555,25153639,2022-09-29 15:38:49,1592628,-87.16
29030226,25250036,2022-09-22 15:59:15,1589422,508.02
29032147,25055100,2022-09-23 22:45:54,1592725,-46.19
29045631,25883948,2022-10-13 15:51:39,1618220,410.88
29045904,25058805,2022-09-14 18:26:45,1592569,550.58
29047626,25281986,2022-09-22 18:14:39,1591876,511.01
29048486,25060725,2022-09-26 15:22:24,1589473,631.15
29052751,25065451,2022-09-14 22:25:36,1592676,453.4
29054865,25158682,2022-09-21 15:40:39,1592470,1016.09
29055254,25712358,2022-10-15 21:28:30,1608160,-149.13
29055718,26150393,2022-10-24 20:38:24,1625374,-345.21
29055806,25106353,2022-10-05 14:27:51,1592476,510.06
29057397,25099529,2022-09-27 19:02:32,1592062,-35.07
29057779,25391553,2022-09-26 21:53:01,1591273,362.84
29059117,25262131,2022-10-15 17:31:51,1622966,1379.71
29062219,25192043,2022-09-26 19:20:00,1592731,402.1
29067676,25528609,2022-10-01 15:37:56,1591340,-322.13
29070310,26667967,2022-12-10 18:35:00,1675806,-380.63
29071758,26401612,2022-11-02 21:43:07,1631990,-6.4
29076213,26268329,2022-11-02 23:43:59,1631942,-64.71
29081708,25357256,2022-09-29 02:55:16,1592086,888.25
29093035,25165430,2022-09-27 18:56:19,1592572,-2.17
29093230,25118283,2022-10-05 20:01:01,1592604,378.57
29095564,25579327,2022-10-04 18:11:37,1592504,-257.56
29095582,25130080,2022-09-28 18:16:21,1592424,-57.23
29099151,25128501,2022-09-28 20:44:41,1591841,-121.99
29100119,25391277,2022-09-27 19:17:13,1592433,649.55
29100222,26186664,2022-10-24 00:25:16,1631972,584.33
29101751,25583645,2022-10-03 17:37:03,1592728,-51.57
29103363,25208485,2022-10-27 17:57:50,1624714,-321.5
29105544,25447557,2022-10-04 18:06:41,1592502,985.86
29112324,25430363,2022-09-28 01:08:29,1590067,-45.48
29113765,25175846,2022-09-19 00:11:28,1592678,171.32
29115466,25254816,2022-09-30 12:43:58,1591888,765.1
29116272,25164004,2022-09-27 19:00:02,1592573,972.56
29118032,25147781,2022-10-06 18:53:19,1603253,-361.27
29118217,25521706,2022-10-01 04:40:47,1592673,1066.73
29118716,25307241,2022-09-24 18:45:03,1590539,753.68
29120382,25147668,2022-10-05 14:31:18,1592477,617.03
29123113,25420073,2022-10-01 20:33:59,1589546,335.63
29125144,25756784,2022-10-09 16:41:19,1601029,757.59
29126766,25153440,2022-10-03 17:44:36,1591316,52.96
29129264,25167388,2022-09-27 07:23:21,1592545,1054.56
29130925,25420471,2022-10-01 15:08:38,1592350,-487.55
29134337,25315031,2022-10-01 16:57:04,1592294,-53.03
29135485,25211366,2022-09-23 20:50:34,1591822,273.89
29135805,25545177,2022-10-02 02:14:02,1592688,476.53
29136610,25166956,2022-09-28 18:14:20,1592423,-89.32
29141054,25580364,2022-10-03 15:47:54,1591344,-75.88
29143295,25535460,2022-10-02 20:46:36,1592451,1433.03
29144633,25209680,2022-09-26 15:38:59,1592360,348.97
29147308,25257806,2022-10-03 16:33:53,1592578,-514.95
29149078,25432692,2022-09-30 10:30:10,1592526,1027.67
29153149,25472199,2022-09-29 15:04:57,1592542,899.5
29155262,25283789,2022-10-01 15:55:57,1591848,-288.3
29162038,26462628,2022-11-11 00:50:27,1641986,-22.02
29169479,25205329,2022-10-04 15:29:27,1592041,102.47
29171049,25607470,2022-10-04 13:59:19,1592495,389.87
29171585,25365609,2022-09-28 00:36:56,1591813,-15.14
29172890,25404139,2022-09-27 05:29:05,1591303,599.51
29174834,25224545,2022-09-21 17:48:04,1592459,855.06
29175258,25555105,2022-10-04 16:04:06,1592497,1591.27
29180298,25216987,2022-09-22 16:37:58,1592535,276.89
29180421,26368913,2022-11-08 18:29:51,1641923,193.82
29184735,25393851,2022-09-27 00:04:43,1592614,742.04
29185264,25220355,2022-09-24 15:46:34,1592677,633.12
29186963,25902017,2022-10-24 14:11:41,1618251,-93.95
29189184,25306277,2022-10-01 16:03:08,1591341,1646.94
29189276,26105993,2022-10-21 00:15:43,1624712,-48.97
29193756,25244564,2022-09-26 13:04:27,1592481,-0.29
29195354,25543312,2022-10-16 13:40:13,1617684,-519.0
29195623,27276716,2022-12-09 21:52:00,1686019,392.97
29196367,25232205,2022-09-28 19:15:39,1592426,-231.46
29198350,25473514,2022-09-29 17:47:17,1592300,925.87
29202950,25262030,2022-09-22 00:15:02,1592383,397.73
29203113,25243797,2022-09-27 21:28:29,1592708,635.39
29203419,25258145,2022-09-29 17:48:20,1592302,-202.83
29204174,25245977,2022-09-27 17:54:25,1592571,142.03
29209562,25482831,2022-09-30 21:39:22,1592658,35.15
29209642,25490288,2022-10-12 00:27:03,1616316,629.29
29211806,25263325,2022-09-29 20:20:10,1592507,477.9
29212157,25526678,2022-10-01 14:07:11,1592286,-62.78
29213075,25518856,2022-10-01 02:10:23,1592670,59.55
29213566,25337452,2022-10-15 15:49:14,1607834,-327.39
29214625,25261594,2022-09-21 23:59:54,1591800,-73.7
29215804,27531391,2022-12-17 20:06:33,1681824,-23.82
29220080,25399115,2022-09-29 22:14:34,1591884,-83.97
29220163,25263986,2022-10-03 20:05:34,1591328,15.52
29221387,25266040,2022-09-22 04:57:59,1590388,324.46
29223293,25287508,2022-09-29 13:59:46,1592313,-344.98
29223701,25283194,2022-10-03 17:44:07,1592729,126.38
29226869,25638138,2022-10-11 21:11:45,1603261,291.44
29227592,25274245,2022-09-27 22:52:17,1592706,239.71
29228446,25342522,2022-10-06 00:46:15,1592344,-341.52
29229220,25276895,2022-09-22 16:03:10,1592598,717.8
29233437,25340715,2022-09-28 14:43:41,1592053,-288.24
29233707,25312972,2022-10-08 19:28:17,1618175,564.28
29236143,25285300,2022-09-29 05:55:14,1591842,790.92
29237536,25288277,2022-09-27 20:51:28,1591807,-405.55
29237621,25290976,2022-09-27 21:11:13,1592298,1284.45
29238015,26520354,2022-11-18 00:50:23,1652900,-131.41
29238263,25290693,2022-10-03 16:51:40,1592580,810.82
29241994,25293015,2022-09-28 20:53:32,1592034,983.58
29242268,25410322,2022-09-28 20:55:28,1592407,1126.04
29246061,26248287,2022-10-28 15:29:54,1631950,479.7
29252035,25331162,2022-09-30 15:57:00,1592655,-546.87
29258129,25410507,2022-10-17 21:07:21,1624878,1055.23
29259887,25373845,2022-09-29 00:17:28,1592436,377.34
29260937,25463659,2022-09-30 20:56:55,1603309,664.27
29264997,25319633,2022-09-29 07:21:47,1592437,860.63
29266023,25423895,2022-10-04 17:14:24,1591837,1006.51
29266707,25322912,2022-09-25 15:32:38,1590694,326.15
29271154,25349064,2022-09-30 21:43:07,1592660,-629.06
29272642,25381631,2022-09-28 18:31:46,1591999,-311.81
29275470,25333702,2022-09-26 18:47:55,1591364,1525.35
29276511,25340674,2022-09-24 21:28:18,1592617,636.98
29279121,25338710,2022-10-01 20:05:31,1592400,130.0
29279978,25341543,2022-09-29 13:28:10,1592439,889.53
29280011,25349468,2022-09-28 23:19:15,1592713,625.86
29280449,25356016,2022-09-30 23:58:27,1592668,123.75
29281993,25350429,2022-09-25 21:58:01,1589529,10.39
29282766,25862876,2022-10-12 21:51:04,1608226,749.78
29284729,25344861,2022-09-25 00:40:19,1591114,717.31
29285225,25684610,2022-10-07 14:50:30,1603290,549.83
29286412,25346915,2022-09-29 17:02:29,1592650,451.34
29287340,25350022,2022-09-29 20:58:57,1592309,-169.77
29289267,25389800,2022-09-30 01:02:55,1592461,962.3
29292280,25759693,2022-10-09 19:03:01,1600557,791.34
29293858,25397381,2022-09-28 13:08:41,1589582,636.96
29294324,25356329,2022-10-03 15:33:47,1592574,-197.63
29295520,25472352,2022-09-29 15:35:24,1592627,915.04
29295724,25372065,2022-09-26 04:14:57,1591998,930.18
29297234,25474181,2022-09-29 17:02:29,1592651,494.28
29297262,25359946,2022-09-25 18:38:42,1591301,919.59
29298200,27459188,2022-12-22 23:42:11,1686741,110.73
29298282,25362558,2022-09-25 20:58:40,1592565,194.81
29299067,25577629,2022-10-03 13:05:50,1592456,380.54
29299292,25371205,2022-09-29 15:39:24,1592629,1352.65
29301806,26151440,2022-10-23 23:52:20,1622998,133.15
29302150,25540165,2022-10-07 15:31:37,1624695,439.48
29302317,25365735,2022-09-29 22:18:01,1591885,-143.15
29305812,25692481,2022-10-31 11:38:27,1631920,41.79
29307878,25475221,2022-10-01 16:45:39,1592292,673.38
29308219,25503035,2022-09-30 19:16:17,1592722,834.2
29314293,25483953,2022-10-05 19:46:04,1603293,724.13
29315956,25435951,2022-09-28 04:33:29,1592532,1208.05
29317171,25394886,2022-09-29 15:44:07,1592314,698.22
29319060,25395695,2022-09-29 15:22:41,1592626,830.27
29319563,25567139,2022-10-03 13:21:50,1592547,-5.51
29320512,25479402,2022-09-29 20:17:11,1592074,193.84
29322010,25387973,2022-09-26 20:04:22,1592027,-252.06
29323378,26214413,2022-10-31 19:24:32,1624707,-56.51
29323485,25430816,2022-09-28 01:44:21,1591321,2062.53
29323494,25419270,2022-09-27 20:55:11,1592707,963.59
29325614,25393466,2022-09-28 13:55:53,1592639,135.33
29326235,26021468,2022-10-20 15:18:35,1617054,894.84
29327172,25397588,2022-10-04 21:24:59,1592472,-278.71
29328083,26306694,2022-10-30 22:30:18,1631946,-77.82
29328263,25401796,2022-09-27 19:47:48,1592346,370.66
29328981,25402299,2022-09-29 16:21:59,1603298,324.84
29329181,25561426,2022-10-02 20:40:12,1592099,936.69
29329584,26322194,2022-10-29 00:31:04,1624687,-437.23
29332954,25450677,2022-09-28 20:08:50,1592033,762.61
29337200,25410144,2022-09-30 19:03:36,1592719,849.1
29339802,25428790,2022-09-28 00:26:25,1592487,1244.54
29339995,25463148,2022-09-29 16:35:02,1592633,743.49
29341652,25505548,2022-09-30 18:23:40,1592716,135.73
29343637,25416695,2022-10-03 15:29:05,1591881,1617.03
29347934,25518098,2022-10-24 18:14:33,1624734,313.16
29349543,25489886,2022-09-30 01:24:59,1592601,-193.97
29352493,25427391,2022-09-28 18:48:20,1592425,1027.17
29352631,25432881,2022-10-03 17:59:33,1592489,124.46
29352962,25430056,2022-09-28 23:14:49,1592712,296.82
29356439,25501135,2022-09-30 16:30:16,1592347,638.51
29358552,25479381,2022-10-01 19:55:39,1592399,350.2
29358701,26985568,2022-12-09 22:38:37,1675378,1487.74
29358981,25457256,2022-10-03 16:17:52,1592576,-657.25
29366492,25446227,2022-10-04 14:12:10,1591827,854.22
29367454,25700163,2022-10-12 18:56:49,1608422,28.43
29369755,25478814,2022-09-29 19:09:24,1592070,2.42
29371182,25462488,2022-09-29 02:52:24,1589481,653.11
29371307,25504256,2022-10-12 20:27:01,1603273,-119.12
29371699,25464025,2022-09-29 03:41:25,1592087,-403.08
29372276,25857702,2022-10-13 02:14:04,1609335,8.75
29373170,25456637,2022-09-28 23:46:09,1592714,401.14
29373239,25551892,2022-10-03 14:05:39,1592548,322.91
29374316,25458399,2022-10-04 16:16:33,1592500,1527.02
29376252,25459780,2022-09-29 15:28:40,1591683,784.75
29376361,25488062,2022-09-30 01:24:59,1592075,516.53
29377022,25460913,2022-10-03 12:11:43,1592416,-239.85
29377572,25505692,2022-10-11 21:45:59,1603262,-159.84
29377607,25461665,2022-10-05 22:46:16,1592338,886.66
29379763,25501126,2022-09-30 21:37:16,1592657,746.34
29380935,25994449,2022-10-21 18:11:54,1617004,2.79
29381268,25723061,2022-10-08 18:40:15,1603246,-97.1
29384057,25919382,2022-10-14 19:42:58,1616616,25.0
29384827,25505426,2022-09-30 18:26:02,1592717,319.4
29384939,25479319,2022-09-29 19:57:56,1592506,-300.16
29388758,25509108,2022-10-01 16:32:11,1592724,375.94
29390123,25478739,2022-09-29 19:10:33,1592071,322.62
29390221,25484876,2022-10-01 13:28:16,1592394,224.98
29391415,25479722,2022-10-03 15:07:01,1592486,72.12
29391890,25590112,2022-10-10 01:43:01,1598705,6.94
29392535,25487325,2022-09-30 00:15:27,1592392,1158.32
29393099,26312395,2022-11-04 21:37:51,1631995,-103.28
29394091,25582032,2022-10-03 17:18:21,1592583,292.43
29395628,25703438,2022-10-07 15:36:15,1598726,344.74
29396198,25582179,2022-10-03 17:02:46,1592581,651.22
29396300,25486223,2022-09-30 00:09:04,1592390,314.44
29396516,25487414,2022-09-30 03:23:09,1592531,222.95
29397668,26107233,2022-10-21 12:13:43,1617234,185.05
29397967,25490619,2022-09-30 02:09:54,1592510,575.14
29398288,25504712,2022-09-30 18:27:19,1592718,595.73
29401512,25502129,2022-10-03 12:22:38,1592417,395.32
29401874,25501774,2022-09-30 15:19:02,1592588,75.2
29406081,25499017,2022-09-30 13:07:34,1592529,204.53
29407780,25500829,2022-10-18 18:31:49,1616917,893.88
29411261,25504890,2022-09-30 19:11:49,1592721,114.45
29415446,25566113,2022-10-02 23:56:16,1598758,47.81
29420006,25564602,2022-10-03 16:50:20,1592579,1133.69
29420981,25517449,2022-10-01 01:34:42,1592060,-441.39
29421171,25680370,2022-10-06 21:42:17,1603237,1182.76
29422446,25558638,2022-10-06 02:02:24,1598753,120.15
29426609,25528401,2022-10-01 20:13:00,1592402,186.71
